KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5338731523,2,5338731512,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338731934,0,,,10,6,4,0,0,0,10,6,4,2,1,1,10,6,4,10,6,4,8,5,3,3,3,0,0,0,0,0,0,0,0,0,0,7,7,4,3,0,0,0,0,0,3,3,0,0,5,1,2,3
5338732514,1,,5338732523;5338732533;5338732543;5338733512,3,2,1,2,1,1,13,8,5,11,7,4,13,8,5,13,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,0,0,0,5,5,0,1,2,0,1,0
5338732523,2,5338732514,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732533,2,5338732514,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732543,2,5338732514,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732642,2,5338732734,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732644,2,5338732734,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732713,2,5338732734,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732731,2,5338732734,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732734,1,,5338732642;5338732644;5338732713;5338732731,36,21,15,11,5,6,31,20,11,29,19,10,30,19,11,30,19,11,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,14,9,5,0,3,1,1,0,10,10,0,4,1,0,0,1
5338732812,2,5338732831,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732824,2,5338732842,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732831,1,,5338732812,13,7,6,3,1,2,12,7,5,9,6,3,12,7,5,12,7,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1,0,1,0,2,2,0,1,2,0,1,0
5338732841,2,5338732842,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732842,1,,5338732824;5338732841;5338732844,17,10,7,10,6,4,37,22,15,27,18,9,36,21,15,36,21,15,10,4,6,3,1,2,0,0,0,0,0,0,9,8,1,3,3,3,2,2,1,2,0,2,6,5,1,2,7,0,2,0
5338732844,2,5338732842,,15,9,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732911,2,5338732912,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338732912,1,,5338732911,9,6,3,0,0,0,10,6,4,6,4,2,10,6,4,10,6,4,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,7,7,5,2,1,0,0,0,0,3,3,0,0,3,0,1,0
5338732931,1,,5338733911,17,12,5,0,0,0,19,12,7,15,10,5,19,12,7,19,12,7,4,2,2,0,0,0,0,0,0,0,0,0,6,6,0,6,6,4,1,1,1,0,0,1,2,1,1,0,2,1,0,1
5338733512,2,5338732514,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733624,2,5338733642,,12,9,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733632,0,,,33,20,13,4,2,2,29,18,11,18,12,6,26,15,11,26,15,11,11,6,5,4,3,1,0,0,0,0,0,0,1,0,1,10,10,0,3,4,2,0,0,1,10,8,2,0,6,0,0,1
5338733634,0,,,30,16,14,9,3,6,21,13,8,15,10,5,20,12,8,20,12,8,6,3,3,3,1,2,0,0,0,0,0,0,4,4,0,6,6,1,0,1,1,1,0,2,3,2,1,3,4,0,1,0
5338733642,1,,5338733624;5338733643,20,14,6,1,1,0,35,24,11,29,20,9,34,23,11,33,23,10,6,4,2,2,1,1,0,0,0,0,0,0,13,13,0,6,6,2,3,2,1,0,0,2,5,5,0,0,5,2,0,1
5338733643,2,5338733642,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733712,2,5338733713,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733713,1,,5338733712;5338733714,8,4,4,0,0,0,18,11,7,14,9,5,17,11,6,17,11,6,4,2,2,2,2,0,0,0,0,0,0,0,6,5,1,3,3,3,2,0,0,1,1,0,2,2,0,0,4,0,2,0
5338733714,2,5338733713,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733723,2,5338733743,,25,22,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733743,1,,5338733723,13,6,7,3,1,2,35,27,8,30,25,5,33,26,7,33,26,7,5,2,3,2,0,2,1,0,1,1,0,1,20,20,0,4,4,0,1,1,2,0,1,1,4,3,1,1,2,0,0,0
5338733813,2,5338733831,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733814,2,5338733831,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733831,1,,5338733813;5338733814;5338733833,5,3,2,6,5,1,28,18,10,22,15,7,28,18,10,25,16,9,6,3,3,2,1,1,1,1,0,1,1,0,9,9,0,1,1,0,2,1,0,1,0,2,3,2,1,1,3,0,0,0
5338733833,2,5338733831,,22,17,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338733911,2,5338732931,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734621,2,5338734624,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734624,1,,5338734621,6,3,3,0,0,0,12,6,6,6,3,3,12,6,6,12,6,6,6,3,3,5,2,3,3,1,2,0,0,0,0,0,0,2,2,1,1,0,1,1,0,0,3,1,2,0,3,0,0,1
5338734721,0,,,10,6,4,0,0,0,10,6,4,4,3,1,10,6,4,10,6,4,6,3,3,4,2,2,2,1,1,0,0,0,2,2,0,4,4,0,3,0,1,0,0,0,3,3,0,0,3,0,0,3
5338734722,0,,,44,30,14,5,2,3,39,28,11,33,25,8,37,27,10,37,27,10,6,3,3,4,1,3,1,0,1,0,0,0,16,16,0,7,7,0,1,1,0,1,2,2,3,1,2,1,5,0,0,1
5338734723,0,,,65,38,27,6,1,5,59,37,22,48,29,19,55,35,20,54,34,20,11,8,3,6,3,3,2,1,1,0,0,0,10,9,1,19,19,4,4,2,4,2,2,1,12,10,2,0,9,1,1,3
5338734724,0,,,94,44,50,12,5,7,82,39,43,59,31,28,79,38,41,75,36,39,23,8,15,16,5,11,1,0,1,0,0,0,10,10,0,28,28,2,12,6,2,1,2,3,21,19,2,0,15,0,1,3
5338734731,1,,5338734733;5338734734,18,7,11,0,0,0,24,9,15,15,6,9,23,9,14,23,9,14,9,3,6,7,3,4,1,1,0,0,0,0,0,0,0,7,7,3,6,0,1,1,0,0,8,6,2,0,6,0,3,3
5338734733,2,5338734731,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734734,2,5338734731,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734741,1,,5338734742,33,20,13,2,1,1,34,20,14,26,16,10,34,20,14,34,20,14,8,4,4,5,2,3,2,1,1,0,0,0,3,2,1,19,19,14,3,2,0,2,0,0,6,5,1,2,6,4,2,0
5338734742,2,5338734741,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734743,2,5338734744,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734744,1,,5338734743,75,41,34,3,1,2,77,41,36,51,35,16,76,40,36,74,38,36,26,6,20,16,3,13,8,1,7,1,1,0,17,17,0,21,20,6,6,3,4,0,0,3,13,10,3,1,16,0,4,4
5338734812,2,5338734814,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734814,1,,5338734812,11,4,7,2,0,2,12,6,6,6,3,3,11,6,5,11,6,5,6,3,3,4,1,3,1,0,1,0,0,0,0,0,0,4,4,2,1,1,0,0,0,1,3,2,1,0,4,0,2,0
5338734831,2,5338734833,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338734833,1,,5338734831,20,11,9,0,0,0,23,12,11,18,9,9,20,11,9,20,11,9,5,3,2,1,0,1,1,0,1,0,0,0,6,3,3,8,8,4,2,2,1,1,0,0,5,5,0,0,5,0,3,1
5338734843,0,,,19,10,9,5,2,3,14,8,6,11,7,4,13,8,5,12,7,5,3,1,2,3,1,2,0,0,0,0,0,0,4,4,0,4,4,1,1,0,0,0,0,2,2,1,1,2,2,0,0,0
5338735614,1,,5338735622;5338735642,13,6,7,10,4,6,24,11,13,21,10,11,24,11,13,23,11,12,3,1,2,2,0,2,2,0,2,0,0,0,0,0,0,4,4,1,2,2,4,0,0,1,9,8,1,4,3,0,1,0
5338735622,2,5338735614,,14,6,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735642,2,5338735614,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735712,0,,,28,15,13,3,2,1,25,13,12,18,10,8,24,12,12,23,12,11,7,3,4,1,0,1,1,0,1,0,0,0,6,6,0,6,6,1,1,0,1,0,1,2,2,2,0,1,5,0,1,0
5338735714,0,,,104,29,75,5,2,3,99,27,72,16,9,7,98,27,71,98,27,71,83,18,65,79,15,64,63,9,54,16,0,16,3,2,1,9,8,2,2,3,0,0,0,1,5,5,0,1,2,0,1,1
5338735722,1,,5338735723;5338735724,13,5,8,5,3,2,17,7,10,12,5,7,17,7,10,17,7,10,5,2,3,4,1,3,2,0,2,0,0,0,2,2,0,4,4,3,3,0,1,0,0,1,4,4,0,1,4,0,1,2
5338735723,2,5338735722,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735724,2,5338735722,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735732,2,5338735734,,12,7,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735734,1,,5338735732,5,2,3,5,2,3,12,7,5,11,6,5,11,6,5,11,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,0,0,0,5,5,0,2,1,0,1,0
5338735741,1,,5338735742,11,5,6,1,0,1,14,7,7,7,3,4,12,6,6,12,6,6,7,4,3,3,1,2,0,0,0,0,0,0,0,0,0,4,4,2,2,0,1,1,0,0,4,3,1,0,5,0,2,1
5338735742,2,5338735741,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735811,0,,,29,20,9,3,3,0,26,17,9,18,14,4,26,17,9,26,17,9,8,3,5,4,1,3,2,1,1,0,0,0,5,5,0,8,8,1,2,2,0,2,0,1,4,4,0,0,6,0,0,1
5338735813,1,,5338735824,22,12,10,0,0,0,29,16,13,22,15,7,28,16,12,27,15,12,7,1,6,5,0,5,3,0,3,0,0,0,7,7,0,9,9,4,2,1,1,0,0,2,3,2,1,0,6,2,1,1
5338735814,0,,,6,6,0,0,0,0,6,6,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5338735824,2,5338735813,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735831,1,,5338735832;5338735833,17,11,6,1,0,1,27,18,9,19,14,5,26,17,9,26,17,9,8,4,4,5,4,1,0,0,0,0,0,0,5,5,0,4,4,3,3,2,0,0,1,1,5,4,1,0,5,0,2,0
5338735832,2,5338735831,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735833,2,5338735831,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735841,1,,5338735842;5338735844,3,2,1,2,0,2,11,6,5,9,5,4,11,6,5,11,6,5,2,1,1,1,0,1,1,0,1,0,0,0,2,2,0,1,1,1,0,1,1,1,0,0,2,2,0,1,1,0,0,0
5338735842,2,5338735841,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735844,2,5338735841,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735933,2,5338735934,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338735934,1,,5338735933;5338735943,2,0,2,3,1,2,15,6,9,15,6,9,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,1,0,0,5,5,0,1,0,0,0,0
5338735943,2,5338735934,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736714,2,5338736721,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736721,1,,5338736714;5338736722;5338736723;5338736724,3,1,2,3,1,2,17,9,8,12,7,5,17,9,8,17,9,8,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,1,0,0,6,6,0,1,3,0,1,2
5338736722,2,5338736721,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736723,2,5338736721,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736724,2,5338736721,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736811,2,5338736841,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736812,2,5338736841,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736831,2,5338736834,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736832,0,,,11,5,6,1,1,0,10,4,6,7,2,5,9,4,5,9,4,5,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,3,1,0,2,0,0,0
5338736834,1,,5338736831,26,14,12,4,2,2,28,14,14,11,5,6,28,14,14,28,14,14,17,9,8,4,1,3,1,1,0,0,0,0,0,0,0,10,10,0,10,2,0,0,1,0,13,12,1,0,10,0,0,7
5338736841,1,,5338736811;5338736812;5338736842,14,7,7,2,1,1,22,12,10,14,7,7,20,12,8,19,12,7,8,5,3,4,2,2,0,0,0,0,0,0,5,5,0,6,6,3,3,1,0,0,2,0,5,5,0,0,5,2,1,3
5338736842,2,5338736841,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736912,2,5338736921,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338736921,1,,5338736912,4,4,0,0,0,0,5,5,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5338737812,2,5338737814,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338737814,1,,5338737812,18,11,7,6,3,3,23,12,11,18,11,7,22,12,10,22,12,10,5,1,4,3,0,3,3,0,3,0,0,0,7,6,1,4,4,2,1,0,1,0,1,2,2,1,1,1,4,0,1,1
5338737821,0,,,22,16,6,0,0,0,22,16,6,17,13,4,22,16,6,21,15,6,5,3,2,2,1,1,0,0,0,0,0,0,7,7,0,4,4,0,1,0,1,0,0,2,1,1,0,0,3,0,0,1
5338737823,1,,5338737824;5338737914,53,31,22,17,7,10,54,35,19,42,28,14,51,32,19,50,31,19,12,7,5,6,3,3,0,0,0,0,0,0,14,14,0,9,9,1,2,2,1,3,1,4,8,5,3,5,8,0,1,1
5338737824,2,5338737823,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338737832,0,,,28,17,11,3,3,0,25,14,11,18,12,6,25,14,11,25,14,11,7,2,5,4,0,4,4,0,4,0,0,0,5,5,0,8,8,0,5,0,0,1,1,1,6,6,0,1,5,0,0,1
5338737833,0,,,20,12,8,0,0,0,20,12,8,12,9,3,20,12,8,20,12,8,8,3,5,2,0,2,2,0,2,0,0,0,3,3,0,6,6,1,2,2,0,0,0,1,4,3,1,0,5,0,0,1
5338737834,0,,,28,18,10,4,2,2,24,16,8,20,14,6,23,15,8,22,14,8,4,2,2,2,1,1,0,0,0,0,0,0,6,6,0,6,6,1,0,1,1,0,1,2,2,1,1,1,3,0,0,0
5338737841,1,,5338737843,26,18,8,1,1,0,33,23,10,25,19,6,33,23,10,32,22,10,8,4,4,2,1,1,0,0,0,0,0,0,12,12,0,6,6,2,4,0,2,0,0,2,4,4,0,1,6,1,0,1
5338737843,2,5338737841,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338737914,2,5338737823,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338738821,0,,,18,11,7,1,1,0,17,10,7,14,9,5,17,10,7,16,9,7,3,1,2,2,1,1,1,0,1,0,0,0,5,5,0,13,13,9,3,1,0,0,0,0,3,3,0,0,2,3,0,1
5338738823,1,,5338738824,13,7,6,0,0,0,15,9,6,8,5,3,15,9,6,15,9,6,7,4,3,3,2,1,2,1,1,0,0,0,4,3,1,4,4,2,1,1,2,0,0,0,3,2,1,0,4,1,0,1
